Portfolio,Geography,Category,Brand,Segment,Sales,Margin,Min_Trend,Max_Trend,Min_Contribution,Max_Contribution,Potential_Max_Sales,Potential_Max_Margin
CC/Fragrances,South America,Hair,Brand E,Cream,6672,48,-0.1233569954646857,0.1032459748302243,0.0865424915045985,0.4795723817533314,7360.857144067257,1694.4306203166523
CC/Fragrances,South America,Body,Brand A,Deodorant,6190,33,-0.1096575086085555,0.1063287083830575,0.066342127645186,0.3949852520673025,6848.174704891126,892.6262439640742
CC/Fragrances,South America,Body,Brand A,Body Wash,3675,34,-0.0401317818663347,0.1824424956006652,0.0541639101125837,0.438156123773382,4345.476171332444,647.358978361411
CC/Fragrances,South America,Body,Brand B,Cream,6752,19,-0.0556798690688938,0.1496524956565386,0.0976500006612201,0.4582638864705021,7762.453650672948,675.8779139158593
CC/Fragrances,South America,Body,Brand B,Deodorant,3322,24,-0.1070451120262798,0.2735247246604106,0.0701503997325377,0.4612820116137533,4230.649135321884,468.36536245758356
CC/Fragrances,South America,Body,Brand C,Conditioner,1954,22,-0.0884395183993573,0.1736267739401068,0.086661750209962,0.25537190137666,2293.2667162789685,128.83989397399333
CC/Fragrances,South America,Body,Brand C,Lotion,2370,12,-0.1374548383063255,0.1251705080525159,0.0928034672450779,0.4802525929668406,2666.6541040844627,153.68010576386763
CC/Fragrances,South America,Body,Brand D,Body Wash,4762,58,-0.1070191602424995,0.2230659005245507,0.0827635786111376,0.2412102463953096,5824.2398182979105,814.822466549467
CC/Fragrances,South America,Body,Brand D,Soap,7250,27,-0.1471226884751835,0.1021379522443315,0.0696880767725518,0.3290633959027498,7990.500153771403,709.9329012015949
CC/Fragrances,South America,Body,Brand E,Lotion,4228,51,-0.1171952549641652,0.1761660227231931,0.0842502811516766,0.4670765919841158,4972.829944073661,1184.5731560251882
CC/Fragrances,South America,Body,Brand E,Soap,6877,19,-0.0804962581659351,0.2810712638237749,0.0966261378673584,0.2106652826581078,8809.9270813161,352.6296979687272
CC/Fragrances,South America,Fragrance,Brand A,Soap,2468,27,-0.0860822623329509,0.1158428583035026,0.0653571561977517,0.4466444370208713,2753.9001742930445,332.103832098875
CC/Fragrances,South America,Fragrance,Brand A,Cream,9956,43,-0.1334022313825634,0.1219981537314043,0.0605820216318411,0.3992649325850628,11170.613618549862,1917.8147461379608
CC/Fragrances,South America,Fragrance,Brand B,Conditioner,4331,42,-0.1448880827599142,0.280023566460271,0.0661145368993854,0.318261750543869,5543.782066339434,741.0369897280962
CC/Fragrances,South America,Fragrance,Brand B,Perfume,8178,50,-0.0983888123109586,0.1792939416008614,0.0567770876687208,0.341181574777688,9644.265854411844,1645.2229058914588
CC/Fragrances,South America,Fragrance,Brand C,Cream,8029,46,-0.1391837158936908,0.2188541028600049,0.0805184443865161,0.2135705284147263,9786.17959186298,961.4181914339702
CC/Fragrances,South America,Fragrance,Brand C,Soap,6111,38,-0.0148507568307038,0.1326402534209735,0.0553130803896236,0.4643632265728747,6921.5645886555685,1221.3656248218479
CC/Fragrances,South America,Fragrance,Brand D,Conditioner,1686,50,-0.0982555098756862,0.2119576579714237,0.0856463085653516,0.4371281435775561,2043.3606113398205,446.6052153472379
CC/Fragrances,South America,Fragrance,Brand D,Perfume,9459,53,-0.0526184011433186,0.2681211002125267,0.0918241926108439,0.3625680997177279,11995.157486910291,2305.002571597289
CC/Fragrances,South America,Fragrance,Brand E,Cream,5308,49,-0.0422343501759439,0.2504307650363823,0.0821849064350227,0.3114584444294986,6637.2865008131175,1012.9470751003201
CC/Fragrances,South America,Fragrance,Brand E,Lotion,8946,39,-0.1141807775350642,0.2815724480666721,0.0515895062833894,0.4369747137982704,11464.94712040445,1953.8578747939052
CC/Fragrances,South America,Skincare,Brand A,Perfume,5698,54,-0.0869425390815823,0.1841583603727709,0.0667258102880459,0.2039492759135719,6747.334337404048,743.1015343285815
CC/Fragrances,South America,Skincare,Brand A,Cream,3653,39,-0.0502876965591985,0.1667077237610066,0.0971185645315449,0.2361671867788759,4261.983314898957,392.550837735496
CC/Fragrances,South America,Skincare,Brand B,Soap,8266,42,-0.077505532093413,0.2899604472739243,0.0537502424346573,0.324115224599711,10662.813057166259,1451.5116205330326
CC/Fragrances,South America,Skincare,Brand B,Conditioner,5728,59,-0.1249668179723629,0.2856450575153284,0.0673390176103343,0.4787291248045119,7364.174889447801,2080.0125498422985
CC/Fragrances,South America,Skincare,Brand C,Deodorant,6419,55,-0.0849858487416101,0.2378862942232893,0.0676443150319628,0.2089595955187785,7945.992122619295,913.2152149658605
CC/Fragrances,South America,Skincare,Brand C,Lotion,2409,40,-0.1386372934816215,0.243649946897439,0.0659700612098562,0.2999394270042954,2995.9527220759305,359.44173711656543
CC/Fragrances,South America,Skincare,Brand D,Perfume,7687,32,-0.0579782895129109,0.1381170507984034,0.0917452117086306,0.2212586460570498,8748.705769487326,619.432573858645
CC/Fragrances,South America,Skincare,Brand D,Cream,6595,28,-0.0762208143907705,0.2958897243765673,0.0511253817994303,0.3937009828021618,8546.39273226346,942.1225010695058
CC/Fragrances,South America,Skincare,Brand E,Cream,4865,19,-0.1065169236334084,0.2146057944020873,0.093686735638365,0.2922352842773236,5909.057189766155,328.0986514558322
CC/Fragrances,South America,Skincare,Brand E,Deodorant,8212,50,-0.1250763025819802,0.1325782450763445,0.0806018648023311,0.2583591077274802,9300.73254856694,1201.4644812298438
CC/Fragrances,Africa,Hair,Brand A,Body Wash,6056,27,-0.0446819323327413,0.1039272251408312,0.0974971169569997,0.3845536618377211,6685.383275452874,694.1399272282964
CC/Fragrances,Africa,Hair,Brand A,Shampoo,5193,51,-0.0363505290230647,0.2593377373065262,0.0662294597866847,0.4064878390939938,6539.740869832791,1355.7458185506332
CC/Fragrances,Africa,Hair,Brand B,Lotion,4134,44,-0.0960468355412884,0.2823363369989364,0.0661961814576586,0.2442564149660162,5301.178417153604,569.7326075184302
CC/Fragrances,Africa,Hair,Brand B,Conditioner,6726,20,-0.0770141572711635,0.2407340426992473,0.0786135115625481,0.481502871177542,8345.177171195137,803.6453536831473
CC/Fragrances,Africa,Hair,Brand C,Shampoo,3351,30,-0.1124650583907986,0.1719603939623825,0.0910075867401363,0.2987811980097062,3927.2392801679443,352.01557709980636
CC/Fragrances,Africa,Hair,Brand C,Body Wash,3070,45,-0.0408775986395527,0.2187158246998327,0.070426328556343,0.3289312162569721,3741.457581828486,553.8069868341212
CC/Fragrances,Africa,Hair,Brand D,Cream,9997,10,-0.0941085579414509,0.2686399936913235,0.094211626335685,0.3128239889698314,12682.594016932162,396.7419650861636
CC/Fragrances,Africa,Hair,Brand D,Soap,9976,13,-0.0175978418913193,0.2389088358054593,0.0934186407574791,0.2123464574379392,12359.354545995264,341.18047002800586
CC/Fragrances,Africa,Hair,Brand E,Shampoo,3300,31,-0.1194055402597753,0.142425383894894,0.0582842677659806,0.3077521592120467,3770.00376685315,359.670307840848
CC/Fragrances,Africa,Hair,Brand E,Deodorant,2771,37,-0.0025066825252168,0.2974883521193119,0.0616135665346537,0.428332045385612,3595.3402237226132,569.7997897971801
CC/Fragrances,Africa,Body,Brand A,Soap,6672,58,-0.0858903766577034,0.1872412602330807,0.0865615861663256,0.4688240362842424,7921.273688275114,2153.9364317685977
CC/Fragrances,Africa,Body,Brand A,Cream,9563,46,-0.0069162126848641,0.2689622451883601,0.0532678775732572,0.3459790411612324,12135.085950736286,1931.3032847566458
CC/Fragrances,Africa,Body,Brand B,Deodorant,4559,18,-0.0732230142030131,0.1166743079356164,0.0906874360739524,0.249313412148731,5090.918169878475,228.4621523824276
CC/Fragrances,Africa,Body,Brand B,Body Wash,2949,13,-0.0134959925452643,0.2564110375703974,0.0532711709457479,0.2898687661353856,3705.156149795102,139.6211753924055
CC/Fragrances,Africa,Body,Brand C,Conditioner,9492,22,-0.104073498770108,0.2904273638442834,0.0634168326389547,0.3903722401440364,12248.736537609937,1051.9446786465978
CC/Fragrances,Africa,Body,Brand C,Cream,5112,51,-0.1251043976394922,0.196415000240977,0.0909642622206669,0.3856301892179879,6116.073481231874,1202.8567126576686
CC/Fragrances,Africa,Body,Brand D,Shampoo,4352,20,-0.0540614795044618,0.1396651233552968,0.0564832769268354,0.2260771758350492,4959.822616842252,224.2605379716999
CC/Fragrances,Africa,Body,Brand D,Deodorant,1151,27,-0.0320186221373482,0.1861582454320617,0.0951880193086092,0.3407929284363864,1365.268140492303,125.62390647880339
CC/Fragrances,Africa,Body,Brand E,Conditioner,2846,12,-0.0708163020004042,0.2807576411988101,0.0591638149524412,0.4949025954387753,3645.0362468518133,216.47254788424496
CC/Fragrances,Africa,Body,Brand E,Soap,7021,21,-0.0985266087853561,0.1861196261547302,0.0657324743062574,0.403645521314571,8327.745895232361,705.9060399838324
CC/Fragrances,Africa,Fragrance,Brand A,Deodorant,7689,15,-0.1114961183391422,0.2964090807480535,0.0874620226797026,0.3141753078456458,9968.089421871784,469.759134412424
CC/Fragrances,Africa,Fragrance,Brand A,Conditioner,2222,45,-0.0276810544537439,0.2431123611186428,0.0747482053780318,0.4464555615251589,2762.1956664056243,554.9389277793676
CC/Fragrances,Africa,Fragrance,Brand B,Conditioner,9065,46,-0.0061550442081241,0.1074511191004421,0.0854090191083551,0.3265494975108114,10039.044394645509,1507.9926551777007
CC/Fragrances,Africa,Fragrance,Brand B,Body Wash,7676,13,-0.1155736120157288,0.2620615997195566,0.061021639732017,0.2858409560170001,9687.584839447316,359.9841065604443
CC/Fragrances,Africa,Fragrance,Brand C,Conditioner,2613,11,-0.0066117750484015,0.1495083826706566,0.0957886555427389,0.4412687338256486,3003.665403918426,145.7965992585288
CC/Fragrances,Africa,Fragrance,Brand C,Soap,6823,11,-0.0673737676535847,0.1925872709196232,0.0751752565294418,0.3613499310230008,8137.02294948459,323.43439496817143
CC/Fragrances,Africa,Fragrance,Brand D,Shampoo,7348,41,-0.0399013846772689,0.2070388872638163,0.0651277564596624,0.4683302937262572,8869.321743614522,1703.046543509264
CC/Fragrances,Africa,Fragrance,Brand D,Perfume,8765,43,-0.0936258561413696,0.2095965918873864,0.0770450366994562,0.4607312691832217,10602.11412789294,2100.431964212876
CC/Fragrances,Africa,Fragrance,Brand E,Soap,6808,56,-0.1477292426571114,0.2265641926477599,0.0981447785115982,0.4635002294082681,8350.449023545949,2167.443621322334
CC/Fragrances,Africa,Fragrance,Brand E,Deodorant,4530,26,-0.1107466261840003,0.1824437604634178,0.0734483765116219,0.2824097996653312,5356.470234899282,393.30711834731613
CC/Fragrances,Africa,Skincare,Brand A,Conditioner,6804,54,-0.111389735786896,0.1041001430181192,0.071538085798637,0.4308804577885465,7512.297373095283,1747.927150828015
CC/Fragrances,Africa,Skincare,Brand A,Lotion,8352,39,-0.0009367089229575,0.1842700081033415,0.0784274862947203,0.3476586343150898,9891.023107679108,1341.0928383819385
CC/Fragrances,Africa,Skincare,Brand B,Cream,9723,52,-0.0273318978036644,0.2782997667368053,0.0679425642590212,0.4996691966791605,12428.908631981958,3229.3782517053764
CC/Fragrances,Africa,Skincare,Brand B,Conditioner,5135,29,-0.090588185308253,0.2545805155003594,0.0736775329707567,0.3243798119103954,6442.2709470943455,606.0253650473378
CC/Fragrances,Africa,Skincare,Brand C,Body Wash,3181,19,-0.1407696987865599,0.1404904505538998,0.0910088239510617,0.4537563725838165,3627.900123211955,312.77473200095716
CC/Fragrances,Africa,Skincare,Brand C,Lotion,7959,14,-0.0716696566350346,0.2628698169096325,0.0602977037926793,0.2511139221750549,10051.180872783767,353.35880320378726
CC/Fragrances,Africa,Skincare,Brand D,Shampoo,6813,13,-0.04881868801194,0.16085068254676,0.0912405112730457,0.2667377663363277,7908.875700191075,274.2474590050815
CC/Fragrances,Africa,Skincare,Brand D,Cream,7951,31,-0.0114443133938405,0.1113469376923253,0.0771249390942674,0.2858056851083687,8836.319501591679,782.8958081865431
CC/Fragrances,Africa,Skincare,Brand E,Cream,2422,41,-0.1081956346250765,0.2184023547469087,0.0570909048682027,0.3999713544832382,2950.970503197013,483.9245043735547
CC/Fragrances,Africa,Skincare,Brand E,Perfume,5080,43,-0.0523320503566524,0.215874474743666,0.0740639209289069,0.3806614707527546,6176.6423316978235,1011.0201943480613
Hair/Body,North America,Hair,Brand A,Perfume,2100,31,-0.1288948319634148,0.242159113062574,0.0649084721410163,0.2261271274884629,2608.5341374314053,182.85670275041727
Hair/Body,North America,Hair,Brand A,Shampoo,8756,13,-0.0002949333199174,0.2723419097106617,0.091586075637607,0.3320264546403352,11140.625761426554,480.86772162536164
Hair/Body,North America,Hair,Brand B,Body Wash,1399,50,-0.1152764714210426,0.2733020762540351,0.0915972233786327,0.3012981640220349,1781.349604679395,268.3586826856397
Hair/Body,North America,Hair,Brand B,Soap,2344,20,-0.078407542723923,0.1144901934583031,0.0976214083873079,0.3476364799427426,2612.3650134662626,181.6306755213974
Hair/Body,North America,Hair,Brand C,Lotion,6837,10,-0.0370035148518734,0.1936591704589932,0.0894618030054597,0.3673557180174469,8161.047748428136,299.80075553984864
Hair/Body,North America,Hair,Brand C,Perfume,8377,20,-0.148542395944116,0.1382614474976063,0.0742512752514168,0.3592048735400563,9535.216145687447,685.0192219577526
Hair/Body,North America,Hair,Brand D,Deodorant,5119,26,-0.0219693036862266,0.2460703817726269,0.0534802292289524,0.4919571765066662,6378.634284294077,815.8838772421827
Hair/Body,North America,Hair,Brand D,Conditioner,2578,13,-0.0133523300663295,0.1745754054747098,0.057973876960543,0.3696754547787463,3028.055395313802,145.52170819652258
Hair/Body,North America,Hair,Brand E,Conditioner,2255,38,-0.051870725675002,0.178319132955667,0.0694609934646474,0.4153662311738503,2657.1096448150292,419.39597521335253
Hair/Body,North America,Hair,Brand E,Cream,4213,58,-0.0278256662276674,0.1126937727446189,0.095913238919937,0.4896718980906537,4687.77886457308,1331.3746731779547
Hair/Body,North America,Body,Brand A,Soap,2142,23,-0.1492372635610036,0.1902824232988459,0.0703806228775108,0.3398500203997119,2549.5849507061275,199.28959442690345
Hair/Body,North America,Body,Brand A,Perfume,6719,42,-0.0840092640378836,0.2092593873866423,0.066352736347804,0.3759042819690695,8125.013823850849,1282.7755447262352
Hair/Body,North America,Body,Brand B,Conditioner,9473,41,-0.0132361497801749,0.1470027582309145,0.0788640371572464,0.2600818845588363,10865.557128721453,1158.6331756760253
Hair/Body,North America,Body,Brand B,Cream,2428,35,-0.0233151340669185,0.2272850687895567,0.0517484967399436,0.25368260590918,2979.8481470210436,264.5774751024789
Hair/Body,North America,Body,Brand C,Deodorant,8001,54,-0.0561782256233821,0.221913120774532,0.0629247981279851,0.4185885621203755,9776.52687931703,2209.8648576300398
Hair/Body,North America,Body,Brand C,Shampoo,9429,47,-0.0575491823106535,0.1314291706053802,0.0851322748205705,0.4765606509998518,10668.245649638131,2389.5110631544053
Hair/Body,North America,Body,Brand D,Lotion,8013,57,-0.0193645168711832,0.1672480476910975,0.068241689846346,0.3297790650953321,9353.158606148765,1758.1512634697365
Hair/Body,North America,Body,Brand D,Soap,1115,48,-0.014562815684944,0.1387888899773748,0.0718543687065828,0.2069358640360855,1269.749612324773,126.1232319052375
Hair/Body,North America,Body,Brand E,Lotion,9726,52,-0.1443170600228836,0.2748936363860207,0.0788242814628461,0.2327507390555657,12399.615507490438,1500.7302301540915
Hair/Body,North America,Body,Brand E,Deodorant,1848,32,-0.1307135795866627,0.1061660743073948,0.0969712805334133,0.4013063441068379,2044.1949053200658,262.51148291066215
Hair/Body,North America,Fragrance,Brand A,Lotion,7100,58,-0.0832726284225491,0.1613201183740248,0.095130552926057,0.3251766689630231,8245.372840455575,1555.0976672781637
Hair/Body,North America,Fragrance,Brand A,Soap,4456,29,-0.1003379174205744,0.286267680654019,0.0903316526525979,0.2773001545289695,5731.608784994309,460.91904051577103
Hair/Body,North America,Fragrance,Brand B,Deodorant,4800,51,-0.0755352740215296,0.1845836060994926,0.0511754522835813,0.4531698252120588,5686.001309277564,1314.1293519352341
Hair/Body,North America,Fragrance,Brand B,Shampoo,5644,46,-0.0986640535560973,0.2226007356330761,0.0629939324649555,0.3887376851839512,6900.358551913082,1233.9175287885876
Hair/Body,North America,Fragrance,Brand C,Shampoo,1468,18,-0.1300774214036322,0.2774400710920048,0.0576851791617843,0.3126045424767904,1875.282024363063,105.51990226337364
Hair/Body,North America,Fragrance,Brand C,Lotion,3440,50,-0.1056132503704696,0.2178301229310923,0.0988541219467015,0.3560770158773556,4189.335622882958,745.8630635524331
Hair/Body,North America,Fragrance,Brand D,Soap,8404,30,-0.130550767878615,0.282649293469591,0.0691338747452403,0.3473204983152421,10779.384662318444,1123.1703757344358
Hair/Body,North America,Fragrance,Brand D,Body Wash,3366,42,-0.1183712255515614,0.2544383766587339,0.0848206585847398,0.4383705461525645,4222.4395758332985,777.4171200407832
Hair/Body,North America,Fragrance,Brand E,Body Wash,3344,38,-0.056010374567631,0.2558174734575416,0.0606192393303868,0.4356345996327722,4199.453631242019,695.1823745025531
Hair/Body,North America,Fragrance,Brand E,Deodorant,8056,55,-0.0276403884428719,0.2348306075270176,0.0514168766890529,0.298089367300602,9947.795374237654,1630.9326160282967
Hair/Body,North America,Skincare,Brand A,Soap,2704,47,-0.1183933684170497,0.272423558101047,0.0999843311773324,0.2962948489373511,3440.633301105231,479.1377043739032
Hair/Body,North America,Skincare,Brand A,Body Wash,9695,30,-0.046819836390326,0.2740737430318248,0.0986028828928367,0.320609016113326,12352.14493869354,1188.0627107051205
Hair/Body,North America,Skincare,Brand B,Deodorant,7239,50,-0.0196930047199301,0.2722879879053875,0.0598300687255704,0.3145773716841238,9210.0927444471,1448.6433842575937
Hair/Body,North America,Skincare,Brand B,Soap,8794,13,-0.0863057696802735,0.1509974453133984,0.0826137359464963,0.2850295874053228,10121.871534086025,375.05427272692884
Hair/Body,North America,Skincare,Brand C,Conditioner,1915,41,-0.1142351915322571,0.211923630724214,0.0971564888736946,0.2728049589082089,2320.8337528368697,259.58533219593306
Hair/Body,North America,Skincare,Brand C,Lotion,9589,21,-0.0979990982661168,0.1048833152741484,0.0832352902797194,0.435308043986403,10594.726110163809,968.5135949132866
Hair/Body,North America,Skincare,Brand D,Perfume,6187,50,-0.0579965516764266,0.2961077087212075,0.0760870367885184,0.2850852520399494,8019.018393858111,1143.051939963015
Hair/Body,North America,Skincare,Brand D,Cream,3109,56,-0.0184397679539815,0.2275136705184494,0.0771080880909134,0.3425228395221177,3816.3400016418586,732.0228238087592
Hair/Body,North America,Skincare,Brand E,Perfume,9044,59,-0.1297526208501812,0.1208031319029546,0.0600316215469308,0.2219325969471289,10136.543524930321,1327.2813628476804
Hair/Body,North America,Skincare,Brand E,Body Wash,5593,52,-0.1159124555526351,0.1107205940627468,0.0977926228421206,0.3832675777199718,6212.2602825929425,1238.0981343512
Hair/Body,Europe,Hair,Brand A,Body Wash,8575,43,-0.0166550569266917,0.2743082821376604,0.0520809979689892,0.2004912650991931,10927.193519330438,942.0469466499334
Hair/Body,Europe,Hair,Brand A,Deodorant,3599,26,-0.1065810881914716,0.2351752642894717,0.0605159156650665,0.2130932641197483,4445.395776177809,246.29381302496657
Hair/Body,Europe,Hair,Brand B,Lotion,4299,43,-0.1406416944828432,0.1825807696333131,0.0676600153650219,0.2234799548912061,5083.914728653613,488.54580471900647
Hair/Body,Europe,Hair,Brand B,Cream,1101,53,-0.0042002332068142,0.2689663600482364,0.0519073386659018,0.4013417143625659,1397.1319624131083,297.18548860237485
Hair/Body,Europe,Hair,Brand C,Lotion,2381,39,-0.055810331053294,0.1082928564761204,0.0571899428869706,0.3346520537081817,2638.8452912696425,344.4070484952048
Hair/Body,Europe,Hair,Brand C,Conditioner,5896,15,-0.061764463745758,0.21961374023378,0.0968418357026225,0.3277408048608652,7190.842612418366,353.5098818132703
Hair/Body,Europe,Hair,Brand D,Conditioner,5369,53,-0.0192013899381993,0.2879959512679633,0.0657633589967001,0.4674128844380205,6915.250262357695,1713.1068480218757
Hair/Body,Europe,Hair,Brand D,Cream,3692,25,-0.1288503289353025,0.2411147092391395,0.0696165251312409,0.2249897828805321,4582.195506510903,257.7367930315095
Hair/Body,Europe,Hair,Brand E,Shampoo,2896,59,-0.1443653777996325,0.1566574093489791,0.0627100833500144,0.2137011417379927,3349.679857474644,422.33994189946196
Hair/Body,Europe,Hair,Brand E,Body Wash,2380,13,-0.0828660539731151,0.1315003464975888,0.0996574553798328,0.4093740556524764,2692.9708246642613,143.31621047205834
Hair/Body,Europe,Body,Brand A,Shampoo,5575,45,-0.0947184474685167,0.2794249511658973,0.0608613910524672,0.488208308667019,7132.794102749877,1567.030205238122
Hair/Body,Europe,Body,Brand A,Cream,5104,10,-0.0191833841730334,0.211271611305448,0.061477759872,0.2691139981544512,6182.330304103007,166.37516260485842
Hair/Body,Europe,Body,Brand B,Cream,1082,16,-0.1044378066534726,0.2415639117539977,0.0597256905403622,0.2324111141044176,1343.3721525178255,49.95433897976279
Hair/Body,Europe,Body,Brand B,Deodorant,5539,19,-0.1018835473593829,0.2292781766842616,0.0969132453064929,0.4015991936750349,6808.971820654125,519.5507426568389
Hair/Body,Europe,Body,Brand C,Conditioner,6727,10,-0.1128891923873875,0.2539958739283136,0.068855702491741,0.4199800196884778,8435.630243915764,354.2796155924462
Hair/Body,Europe,Body,Brand C,Perfume,9766,27,-0.1425171332344163,0.1028866790477175,0.0533096251246315,0.4028959760206402,10770.791307580008,1171.6672886231604
Hair/Body,Europe,Body,Brand D,Conditioner,7224,13,-0.0034843589548714,0.2036853586490138,0.0705529816755642,0.385490461025361,8695.423030880474,435.76034228800523
Hair/Body,Europe,Body,Brand D,Cream,2693,27,-0.0675433490135743,0.1752101940961443,0.084784295277871,0.3384232516561137,3164.841052700917,289.18506600804665
Hair/Body,Europe,Body,Brand E,Shampoo,9163,49,-0.040543101292319,0.2158478918571132,0.086304760148239,0.3580257754420057,11140.814233086729,1954.462340879543
Hair/Body,Europe,Body,Brand E,Body Wash,4602,37,-0.1007402149759308,0.1719315070749136,0.0648985465163941,0.4676334225487645,5393.228795558753,933.1599948946055
Hair/Body,Europe,Fragrance,Brand A,Shampoo,2569,56,-0.0195414319788565,0.2200817247455695,0.0571573616977571,0.2182460393884643,3134.389950871368,383.07818789894037
Hair/Body,Europe,Fragrance,Brand A,Lotion,6865,17,-0.0788389289967303,0.1442899436583507,0.0851865042584793,0.4259340978443223,7855.550463214578,568.8109559353744
Hair/Body,Europe,Fragrance,Brand B,Soap,3609,27,-0.0443513506491226,0.239154217212944,0.0947379173565503,0.291781817739756,4472.107569921514,352.31751248744405
Hair/Body,Europe,Fragrance,Brand B,Lotion,4180,50,-0.0522059700807168,0.1979503449844621,0.0524677531247308,0.2452181362631939,5007.432442035052,613.9566254498445
Hair/Body,Europe,Fragrance,Brand C,Soap,2186,52,-0.0817918532898312,0.1977804095633812,0.0612953413000495,0.2320190434958259,2618.3479753055512,315.9034282402057
Hair/Body,Europe,Fragrance,Brand C,Lotion,4387,34,-0.0576338482819557,0.2602477335368486,0.0783907276690047,0.454404843516016,5528.706807026156,854.172191507502
Hair/Body,Europe,Fragrance,Brand D,Deodorant,5572,28,-0.0357676974323083,0.1406290547581461,0.0525615059453014,0.3268629563941406,6355.5850931123905,581.6734932817888
Hair/Body,Europe,Fragrance,Brand D,Shampoo,3016,21,-0.1009954665345536,0.2995670818369337,0.0967832237335689,0.2811266960170801,3919.4943188201923,231.3936424606037
Hair/Body,Europe,Fragrance,Brand E,Perfume,3284,50,-0.0034201398349005,0.2866446412316705,0.0746167899524092,0.3655436761287961,4225.341001804806,772.2733413487296
Hair/Body,Europe,Fragrance,Brand E,Deodorant,9391,22,-0.1463394145949873,0.1973861854304229,0.0648422467536672,0.3115427132918257,11244.6536673771,770.7017809835389
Hair/Body,Europe,Skincare,Brand A,Shampoo,6617,12,-0.0593518564023917,0.1311659648252973,0.0839452770117402,0.3307802682160172,7484.925189248991,297.10386740119253
Hair/Body,Europe,Skincare,Brand A,Lotion,2026,31,-0.0391246801798976,0.2453821845223613,0.0581305341126929,0.3993309100903953,2523.144305842304,312.34654870183584
Hair/Body,Europe,Skincare,Brand B,Conditioner,8923,39,-0.1069042861886649,0.1307994231745495,0.0766642873335844,0.4184856244445446,10090.123252986505,1646.8028967969062
Hair/Body,Europe,Skincare,Brand B,Deodorant,1548,22,-0.0648163234535575,0.2975171381307418,0.0981958090381094,0.2811570487392829,2008.5565298263882,124.2383617534406
Hair/Body,Europe,Skincare,Brand C,Body Wash,2336,30,-0.007014503504624,0.2993404115165738,0.0932261769187269,0.4835688876217068,3035.2592013027165,440.32707468525143
Hair/Body,Europe,Skincare,Brand C,Cream,4099,42,-0.1226949269908595,0.2766191221715584,0.0662673538033997,0.282241052070973,5232.861781781217,620.3099341454051
Hair/Body,Europe,Skincare,Brand D,Shampoo,1991,42,-0.0361871758025713,0.2108698666648632,0.0790694747267186,0.3941293198214899,2410.841904529743,399.0770616123702
Hair/Body,Europe,Skincare,Brand D,Cream,3174,54,-0.0262855070460816,0.179714168809485,0.0961383562887959,0.2497361715919072,3744.4127718013056,504.96226766432983
Hair/Body,Europe,Skincare,Brand E,Conditioner,2285,33,-0.0795923937704287,0.1086617682800124,0.0610369153957512,0.437197413308902,2533.2921405198285,365.4910944270434
Hair/Body,Europe,Skincare,Brand E,Soap,1324,16,-0.0382364737345574,0.1260724464552288,0.058670540870882,0.2576798916339151,1490.9199191067228,61.46881331044253
Hair/Body,Asia,Hair,Brand A,Shampoo,9214,22,-0.0375030976459457,0.105895666503624,0.0518608313366193,0.3851556099627713,10189.72267116439,863.4183471680361
Hair/Body,Asia,Hair,Brand A,Perfume,9483,47,-0.0910478595811769,0.1415440957430621,0.0599883935805437,0.3929245221554602,10825.262659931457,1999.1502441946293
Hair/Body,Asia,Hair,Brand B,Soap,9740,16,-0.1322725615782868,0.1956034934818566,0.0954931227562009,0.4078355387406425,11645.178026513284,759.8907926677979
Hair/Body,Asia,Hair,Brand B,Perfume,5101,22,-0.0920981505947146,0.2149599699150171,0.0615344964162063,0.2334992968467132,6197.510806536502,318.3651714157595
Hair/Body,Asia,Hair,Brand C,Cream,5309,21,-0.1447487868143345,0.234908595269896,0.093422495438455,0.4372044375603008,6556.129732287877,601.9374925572303
Hair/Body,Asia,Hair,Brand C,Body Wash,4242,14,-0.0185255800264569,0.2308505919426345,0.093060424667277,0.4557515339297903,5221.268211020655,333.1441394724122
Hair/Body,Asia,Hair,Brand D,Cream,7820,51,-0.0285047152517618,0.2105218748017133,0.065213314138747,0.4316138281230145,9466.281060949397,2083.746681470428
Hair/Body,Asia,Hair,Brand D,Conditioner,8362,45,-0.0151771584401071,0.1787778963878203,0.0528728120440545,0.4055332548926428,9856.940769594954,1798.792773110025
Hair/Body,Asia,Hair,Brand E,Cream,4893,26,-0.1479084719129054,0.1791815755359375,0.0867842229223405,0.2261344867154337,5769.735449097341,339.2314027090221
Hair/Body,Asia,Hair,Brand E,Soap,1091,33,-0.0176915308101292,0.286978649191511,0.0945991721251023,0.369720232677677,1404.0937062679384,171.31021108827255
Hair/Body,Asia,Body,Brand A,Body Wash,9024,38,-0.1363078672279488,0.2082187955150146,0.0568051653586509,0.3910164235028838,10902.966410727491,1620.0307939680004
Hair/Body,Asia,Body,Brand A,Perfume,6902,54,-0.1050333555529284,0.1176504126935011,0.060185234175885,0.2809396291103453,7714.023148410545,1170.2743932220617
Hair/Body,Asia,Body,Brand B,Body Wash,1696,29,-0.0006532246525254,0.2594640568509221,0.0602376865394597,0.2617647019320884,2136.051040419164,162.15140153304444
Hair/Body,Asia,Body,Brand B,Perfume,8093,36,-0.1391184326426344,0.2789944802621743,0.0848862613575679,0.3047746379690195,10350.902328761778,1135.6893035643786
